Datum;BTC-EUR;ETH-EUR;DOT-EUR;TRX-EUR;ATOM-EUR
2014-09-16;355,9574;;;;
2014-09-17;328,5394;;;;
2014-09-18;307,7611;;;;
2014-09-19;318,759;;;;
2014-09-20;310,6324;;;;
2014-09-21;312,9588;;;;
2014-09-22;339,1898;;;;
2014-09-23;331,25;;;;
2014-09-24;322,6766;;;;
2014-09-25;318,8969;;;;
2014-09-26;315,0292;;;;
2014-09-27;297,5787;;;;
2014-09-28;295,8996;;;;
2014-09-29;306,4175;;;;
2014-09-30;303,9498;;;;
2014-10-01;296,0549;;;;
2014-10-02;287,2649;;;;
2014-10-03;262,7775;;;;
2014-10-04;256,1621;;;;
2014-10-05;261,0765;;;;
2014-10-06;265,5086;;;;
2014-10-07;277,033;;;;
2014-10-08;287,7166;;;;
2014-10-09;286,3631;;;;
2014-10-10;286,9468;;;;
2014-10-11;299,5087;;;;
2014-10-12;306,9293;;;;
2014-10-13;317,1189;;;;
2014-10-14;307,9353;;;;
2014-10-15;298,8018;;;;
2014-10-16;300,8215;;;;
2014-10-17;306,8448;;;;
2014-10-18;305,6222;;;;
2014-10-19;299,2145;;;;
2014-10-20;304,0238;;;;
2014-10-21;303,1073;;;;
2014-10-22;283,356;;;;
2014-10-23;282,8295;;;;
2014-10-24;274,0892;;;;
2014-10-25;279,8454;;;;
2014-10-27;277,9003;;;;
2014-10-28;280,771;;;;
2014-10-29;265,6884;;;;
2014-10-30;273,8777;;;;
2014-10-31;270,1382;;;;
2014-11-01;260,0998;;;;
2014-11-02;260,6927;;;;
2014-11-03;262,232;;;;
2014-11-04;263,3193;;;;
2014-11-05;272,0894;;;;
2014-11-06;282,1862;;;;
2014-11-07;274,9879;;;;
2014-11-08;277,4558;;;;
2014-11-09;291,5442;;;;
2014-11-10;295,3111;;;;
2014-11-11;294,7928;;;;
2014-11-12;340,7845;;;;
2014-11-13;337,3436;;;;
2014-11-14;317,7206;;;;
2014-11-15;300,4017;;;;
2014-11-16;309,7852;;;;
2014-11-17;311,2211;;;;
2014-11-18;299,392;;;;
2014-11-19;303,5213;;;;
2014-11-20;285,3134;;;;
2014-11-21;283,216;;;;
2014-11-22;284,8886;;;;
2014-11-23;297,1247;;;;
2014-11-24;303,1457;;;;
2014-11-25;300,7837;;;;
2014-11-26;294,6017;;;;
2014-11-27;296,7092;;;;
2014-11-28;302,27;;;;
2014-11-29;301,5023;;;;
2014-11-30;304,0185;;;;
2014-12-01;304,1747;;;;
2014-12-02;307,8348;;;;
2014-12-03;304,5643;;;;
2014-12-04;298,4529;;;;
2014-12-05;306,7595;;;;
2014-12-06;305,0753;;;;
2014-12-07;305,1289;;;;
2014-12-08;293,9004;;;;
2014-12-09;284,3457;;;;
2014-12-10;277,5583;;;;
2014-12-11;282,8258;;;;
2014-12-12;282,939;;;;
2014-12-13;278,7929;;;;
2014-12-14;282,1407;;;;
2014-12-15;277,6308;;;;
2014-12-16;261,4823;;;;
2014-12-17;259,2008;;;;
2014-12-18;253,4147;;;;
2014-12-19;259,9517;;;;
2014-12-20;269,8585;;;;
2014-12-21;262,4697;;;;
2014-12-22;271,5703;;;;
2014-12-23;274,8476;;;;
2014-12-24;264,589;;;;
2014-12-25;261,332;;;;
2014-12-26;269,3421;;;;
2014-12-27;259,4357;;;;
2014-12-28;260,7158;;;;
2014-12-29;257,278;;;;
2014-12-30;255,5613;;;;
2014-12-31;264,7098;;;;
2015-01-01;260,0107;;;;
2015-01-02;262,5486;;;;
2015-01-03;234,2545;;;;
2015-01-04;221,1577;;;;
2015-01-05;229,9355;;;;
2015-01-06;241,1028;;;;
2015-01-07;248,7215;;;;
2015-01-08;240,3096;;;;
2015-01-09;245,1942;;;;
2015-01-10;232,0128;;;;
2015-01-11;223,8456;;;;
2015-01-12;226,3511;;;;
2015-01-13;191,814;;;;
2015-01-14;151,1525;;;;
2015-01-15;180,3713;;;;
2015-01-16;179,9058;;;;
2015-01-17;172,2659;;;;
2015-01-18;181,9699;;;;
2015-01-19;185,3208;;;;
2015-01-20;183,0518;;;;
2015-01-21;195,3987;;;;
2015-01-22;205,6984;;;;
2015-01-23;207,7978;;;;
2015-01-24;221,1537;;;;
2015-01-25;227,7132;;;;
2015-01-26;243,1087;;;;
2015-01-27;231,769;;;;
2015-01-28;207,3163;;;;
2015-01-29;206,0288;;;;
2015-01-30;200,6247;;;;
2015-01-31;192,6848;;;;
2015-02-01;200,7358;;;;
2015-02-02;210,1155;;;;
2015-02-03;198,418;;;;
2015-02-04;200,471;;;;
2015-02-05;189,2859;;;;
2015-02-06;196,3481;;;;
2015-02-07;201,1961;;;;
2015-02-08;197,50;;;;
2015-02-09;194,392;;;;
2015-02-10;194,2384;;;;
2015-02-11;193,8147;;;;
2015-02-12;194,5128;;;;
2015-02-13;206,8233;;;;
2015-02-14;226,0573;;;;
2015-02-15;206,0411;;;;
2015-02-16;206,3563;;;;
2015-02-17;213,6555;;;;
2015-02-18;207,3399;;;;
2015-02-19;211,4795;;;;
2015-02-20;214,2547;;;;
2015-02-21;214,9183;;;;
2015-02-22;207,3794;;;;
2015-02-23;210,8119;;;;
2015-02-24;210,5433;;;;
2015-02-25;209,0037;;;;
2015-02-26;211,0758;;;;
2015-02-27;226,7536;;;;
2015-02-28;227,1422;;;;
2015-03-01;233,1559;;;;
2015-03-02;246,6846;;;;
2015-03-03;251,9245;;;;
2015-03-04;246,5397;;;;
2015-03-05;250,388;;;;
2015-03-06;251,5199;;;;
2015-03-07;254,7828;;;;
2015-03-08;253,0007;;;;
2015-03-09;267,3131;;;;
2015-03-10;272,4946;;;;
2015-03-11;280,9812;;;;
2015-03-12;277,013;;;;
2015-03-13;271,9567;;;;
2015-03-14;268,6666;;;;
2015-03-15;273,1976;;;;
2015-03-16;274,9224;;;;
2015-03-17;269,4715;;;;
2015-03-18;236,2856;;;;
2015-03-19;244,6353;;;;
2015-03-20;241,9122;;;;
2015-03-21;240,3188;;;;
2015-03-22;247,5381;;;;
2015-03-23;243,754;;;;
2015-03-24;225,2752;;;;
2015-03-25;224,5913;;;;
2015-03-26;228,3672;;;;
2015-03-27;226,9027;;;;
2015-03-28;232,2017;;;;
2015-03-29;223,0408;;;;
2015-03-30;227,3967;;;;
2015-03-31;229,6146;;;;
2015-04-01;232,7767;;;;
2015-04-02;231,7074;;;;
2015-04-03;231,1379;;;;
2015-04-04;237,0366;;;;
2015-04-05;233,6888;;;;
2015-04-06;233,9926;;;;
2015-04-07;227,251;;;;
2015-04-08;228,5034;;;;
2015-04-09;222,6674;;;;
2015-04-10;223,1202;;;;
2015-04-11;222,6598;;;;
2015-04-12;212,4558;;;;
2015-04-13;205,8797;;;;
2015-04-14;209,6796;;;;
2015-04-15;212,4877;;;;
2015-04-16;206,2767;;;;
2015-04-17;206,7154;;;;
2015-04-18;205,9967;;;;
2015-04-19;209,0128;;;;
2015-04-20;219,1199;;;;
2015-04-21;218,3866;;;;
2015-04-22;218,7033;;;;
2015-04-23;212,6016;;;;
2015-04-24;208,1173;;;;
2015-04-25;201,9604;;;;
2015-04-26;210,8377;;;;
2015-04-27;205,9406;;;;
2015-04-28;203,2292;;;;
2015-04-29;210,6557;;;;
2015-04-30;207,2319;;;;
2015-05-01;209,7776;;;;
2015-05-02;214,8547;;;;
2015-05-03;214,4236;;;;
2015-05-04;211,2184;;;;
2015-05-05;202,6654;;;;
2015-05-06;211,0761;;;;
2015-05-07;217,7932;;;;
2015-05-08;215,9793;;;;
2015-05-09;214,6458;;;;
2015-05-10;217,2795;;;;
2015-05-11;214,9523;;;;
2015-05-12;208,3535;;;;
2015-05-13;207,8325;;;;
2015-05-14;207,4972;;;;
2015-05-15;206,2292;;;;
2015-05-16;206,9405;;;;
2015-05-17;205,9253;;;;
2015-05-18;208,1923;;;;
2015-05-19;210,808;;;;
2015-05-20;211,888;;;;
2015-05-21;218,2006;;;;
2015-05-22;216,8606;;;;
2015-05-23;219,2276;;;;
2015-05-24;216,1834;;;;
2015-05-25;217,8374;;;;
2015-05-26;217,7708;;;;
2015-05-27;216,6131;;;;
2015-05-28;215,7968;;;;
2015-05-29;212,3828;;;;
2015-05-30;210,104;;;;
2015-05-31;204,126;;;;
2015-06-01;202,5684;;;;
2015-06-02;200,6164;;;;
2015-06-03;200,1821;;;;
2015-06-04;202,4588;;;;
2015-06-05;203,0591;;;;
2015-06-06;200,7575;;;;
2015-06-07;202,5971;;;;
2015-06-08;202,841;;;;
2015-06-09;202,3194;;;;
2015-06-10;204,273;;;;
2015-06-11;204,1019;;;;
2015-06-12;206,2496;;;;
2015-06-13;208,0932;;;;
2015-06-14;210,0798;;;;
2015-06-15;223,2361;;;;
2015-06-16;219,4208;;;;
2015-06-17;218,9843;;;;
2015-06-18;215,417;;;;
2015-06-19;215,9507;;;;
2015-06-20;214,7205;;;;
2015-06-21;217,7466;;;;
2015-06-22;218,629;;;;
2015-06-23;214,6497;;;;
2015-06-24;216,7461;;;;
2015-06-25;218,1764;;;;
2015-06-26;224,8007;;;;
2015-06-27;226,91;;;;
2015-06-28;229,2144;;;;
2015-06-29;236,2993;;;;
2015-06-30;234,3643;;;;
2015-07-01;230,4331;;;;
2015-07-02;230,6839;;;;
2015-07-03;234,7786;;;;
2015-07-04;247,3285;;;;
2015-07-05;243,5542;;;;
2015-07-06;241,8744;;;;
2015-07-07;244,6337;;;;
2015-07-08;243,3809;;;;
2015-07-09;255,2585;;;;
2015-07-10;262,6243;;;;
2015-07-11;279,3557;;;;
2015-07-12;265,963;;;;
2015-07-13;261,2359;;;;
2015-07-14;261,3652;;;;
2015-07-15;255,573;;;;
2015-07-16;258,125;;;;
2015-07-17;253,9032;;;;
2015-07-18;252,6678;;;;
2015-07-19;257,5764;;;;
2015-07-20;252,2478;;;;
2015-07-21;253,7966;;;;
2015-07-22;251,2963;;;;
2015-07-23;262,3571;;;;
2015-07-24;262,7384;;;;
2015-07-25;266,7572;;;;
2015-07-26;264,8124;;;;
2015-07-27;266,1126;;;;
2015-07-28;263,7432;;;;
2015-07-29;263,024;;;;
2015-07-30;259,1025;;;;
2015-07-31;256,3271;;;;
2015-08-01;257,7419;;;;
2015-08-02;256,8283;;;;
2015-08-03;262,1007;;;;
2015-08-04;258,5362;;;;
2015-08-05;255,0838;;;;
2015-08-06;254,84;2,5268;;;
2015-08-07;237,8972;0,6867;;;
2015-08-08;241,9524;0,6407;;;
2015-08-09;240,1435;0,6433;;;
2015-08-10;244,8927;0,9672;;;
2015-08-11;238,8166;1,0915;;;
2015-08-12;236,6944;1,6381;;;
2015-08-13;239,2005;1,6457;;;
2015-08-14;235,483;1,5206;;;
2015-08-15;233,0361;1,4117;;;
2015-08-16;232,9775;1,087;;;
2015-08-17;191,4028;0,9857;;;
2015-08-18;203,9259;1,1325;;;
2015-08-19;209,5166;1,3041;;;
2015-08-20;204,1512;1,2248;;;
2015-08-21;202,2384;1,2107;;;
2015-08-22;200,5705;1,189;;;
2015-08-23;181,7746;1,0633;;;
2015-08-24;191,836;0,987;;;
2015-08-25;199,2158;1,0233;;;
2015-08-26;199,9724;1,0211;;;
2015-08-27;207,0102;1,0658;;;
2015-08-28;205,5645;1,0579;;;
2015-08-29;204,0505;1,1768;;;
2015-08-30;204,9679;1,2101;;;
2015-08-31;201,9664;1,1966;;;
2015-09-01;204,517;1,1549;;;
2015-09-02;204,2645;1,1373;;;
2015-09-03;206,4897;1,1427;;;
2015-09-04;210,7227;1,2004;;;
2015-09-05;215,0838;1,1621;;;
2015-09-06;214,9552;1,1173;;;
2015-09-07;217,4092;1,1088;;;
2015-09-08;212,3466;1,0757;;;
2015-09-09;211,3783;1,0333;;;
2015-09-10;211,8093;0,8671;;;
2015-09-11;207,5062;0,9163;;;
2015-09-12;203,2554;0,8253;;;
2015-09-13;203,9834;0,7744;;;
2015-09-14;204,3876;0,8381;;;
2015-09-15;202,9509;0,8037;;;
2015-09-16;201,57;0,7668;;;
2015-09-17;206,0085;0,7549;;;
2015-09-18;204,698;0,7803;;;
2015-09-19;204,8299;0,8314;;;
2015-09-20;202,9901;0,8215;;;
2015-09-21;207,4276;0,8111;;;
2015-09-22;205,8856;0,7988;;;
2015-09-23;209,7943;0,7278;;;
2015-09-24;210,1752;0,658;;;
2015-09-25;209,4566;0,7025;;;
2015-09-26;207,8744;0,6438;;;
2015-09-27;213,0061;0,5192;;;
2015-09-28;210,3697;0,5876;;;
2015-09-29;211,3528;0,6613;;;
2015-09-30;212,2869;0,6168;;;
2015-10-01;211,7175;0,6054;;;
2015-10-02;212,9996;0,6131;;;
2015-10-03;212,3899;0,5958;;;
2015-10-04;214,7235;0,5615;;;
2015-10-05;218,3927;0,5775;;;
2015-10-06;216,2415;0,5424;;;
2015-10-07;214,7514;0,551;;;
2015-10-08;214,7847;0,5729;;;
2015-10-09;215,674;0,5528;;;
2015-10-10;217,3588;0,5587;;;
2015-10-11;216,1114;0,5515;;;
2015-10-12;219,1935;0,5338;;;
2015-10-13;219,6557;0,4559;;;
2015-10-14;223,7747;0,4944;;;
2015-10-15;231,7047;0,4729;;;
2015-10-16;238,5544;0,4823;;;
2015-10-17;230,3804;0,4559;;;
2015-10-18;232,5949;0,4318;;;
2015-10-19;237,3705;0,383;;;
2015-10-20;234,725;0,3943;;;
2015-10-21;247,3132;0,5124;;;
2015-10-22;250,9721;0,4898;;;
2015-10-23;255,654;0,5116;;;
2015-10-24;257,493;0,5592;;;
2015-10-26;258,0266;0,6614;;;
2015-10-27;266,3294;0,7884;;;
2015-10-28;278,9031;0,9179;;;
2015-10-29;285,6603;1,0983;;;
2015-10-30;298,0329;0,946;;;
2015-10-31;285,4497;0,8328;;;
2015-11-01;295,2559;0,9578;;;
2015-11-02;327,966;0,8987;;;
2015-11-03;368,0812;0,9246;;;
2015-11-04;378,9366;0,8278;;;
2015-11-05;355,0721;0,8231;;;
2015-11-06;348,6036;0,8621;;;
2015-11-07;359,7859;0,8639;;;
2015-11-08;348,0313;0,9577;;;
2015-11-09;353,4315;0,9288;;;
2015-11-10;313,787;0,8705;;;
2015-11-11;289,0847;0,7358;;;
2015-11-12;312,9588;0,829;;;
2015-11-13;312,6769;0,8395;;;
2015-11-14;309,1049;0,8253;;;
2015-11-15;299,2765;0,8472;;;
2015-11-16;309,547;0,8694;;;
2015-11-17;314,938;0,9473;;;
2015-11-18;313,5508;0,9309;;;
2015-11-19;304,13;0,891;;;
2015-11-20;302,5385;0,869;;;
2015-11-21;307,1468;0,9171;;;
2015-11-22;305,1584;0,9102;;;
2015-11-23;303,7574;0,8904;;;
2015-11-24;300,7386;0,8459;;;
2015-11-25;308,987;0,813;;;
2015-11-26;332,5952;0,8338;;;
2015-11-27;338,1263;0,8197;;;
2015-11-28;337,5021;0,8648;;;
2015-11-29;350,9063;0,8304;;;
2015-11-30;357,0411;0,8262;;;
2015-12-01;341,1973;0,8234;;;
2015-12-02;338,6001;0,7741;;;
2015-12-03;330,7494;0,744;;;
2015-12-04;333,6546;0,7717;;;
2015-12-05;357,3257;0,7923;;;
2015-12-06;357,3701;0,768;;;
2015-12-07;365,1888;0,749;;;
2015-12-08;381,5305;0,7548;;;
2015-12-09;379,1546;0,7193;;;
2015-12-10;379,6062;0,7678;;;
2015-12-11;411,5261;0,8466;;;
2015-12-12;396,10;0,8896;;;
2015-12-13;395,077;0,8679;;;
2015-12-14;404,206;0,9037;;;
2015-12-15;425,6115;0,9276;;;
2015-12-16;418,407;0,9116;;;
2015-12-17;420,7362;0,8678;;;
2015-12-18;426,7845;0,847;;;
2015-12-19;425,5933;0,8359;;;
2015-12-20;407,3663;0,8318;;;
2015-12-21;402,0154;0,8256;;;
2015-12-22;398,8416;0,7895;;;
2015-12-23;405,6492;0,7868;;;
2015-12-24;414,9052;0,7872;;;
2015-12-25;415,2493;0,7932;;;
2015-12-26;380,2734;0,7788;;;
2015-12-27;385,717;0,7812;;;
2015-12-28;384,8346;0,7701;;;
2015-12-29;396,3957;0,7993;;;
2015-12-30;390,2131;0,8341;;;
2015-12-31;396,6166;0,8599;;;
2016-01-01;400,0129;0,8731;;;
2016-01-02;399,1877;0,8631;;;
2016-01-03;396,36;0,8958;;;
2016-01-04;400,195;0,882;;;
2016-01-05;401,898;0,884;;;
2016-01-06;398,2783;0,8826;;;
2016-01-07;419,3811;0,8625;;;
2016-01-08;414,704;0,9029;;;
2016-01-09;409,5626;0,9029;;;
2016-01-10;409,6854;0,9138;;;
2016-01-11;413,1073;0,978;;;
2016-01-12;401,891;1,0525;;;
2016-01-13;397,2173;1,0337;;;
2016-01-14;396,4127;1,0959;;;
2016-01-15;333,9423;1,1073;;;
2016-01-16;355,2117;1,1185;;;
2016-01-17;350,2831;1,2163;;;
2016-01-18;355,5262;1,3098;;;
2016-01-19;348,5048;1,2572;;;
2016-01-20;386,4895;1,4088;;;
2016-01-21;377,9475;1,4312;;;
2016-01-22;354,4547;1,3912;;;
2016-01-23;359,0872;1,8281;;;
2016-01-24;373,2941;1,9835;;;
2016-01-25;361,0378;2,3035;;;
2016-01-26;361,0985;2,0961;;;
2016-01-27;362,3264;2,1911;;;
2016-01-28;347,8041;2,3107;;;
2016-01-29;350,3592;2,3035;;;
2016-01-30;349,2337;2,2575;;;
2016-01-31;340,7253;2,1307;;;
2016-02-01;342,4103;2,03;;;
2016-02-02;343,0267;2,2349;;;
2016-02-03;333,5578;2,2799;;;
2016-02-04;347,945;2,3024;;;
2016-02-05;346,4011;2,2753;;;
2016-02-06;337,4155;2,2712;;;
2016-02-07;338,0486;2,6607;;;
2016-02-08;333,8223;2,8424;;;
2016-02-09;333,1818;3,5838;;;
2016-02-10;338,2813;3,9322;;;
2016-02-11;335,6206;5,3157;;;
2016-02-12;341,5367;4,9302;;;
2016-02-13;348,289;4,7865;;;
2016-02-14;362,8854;4,6692;;;
2016-02-15;358,1074;4,7323;;;
2016-02-16;365,7553;3,8733;;;
2016-02-17;374,4576;3,3794;;;
2016-02-18;380,4134;3,9621;;;
2016-02-19;378,1317;4,2576;;;
2016-02-20;392,8505;3,9013;;;
2016-02-21;394,6025;4,1849;;;
2016-02-22;397,0863;5,0948;;;
2016-02-23;381,7585;5,0687;;;
2016-02-24;385,9017;5,6633;;;
2016-02-25;385,2137;5,5392;;;
2016-02-26;395,273;5,4163;;;
2016-02-27;395,6087;5,8775;;;
2016-02-28;396,909;5,9223;;;
2016-02-29;402,1841;5,8228;;;
2016-03-01;400,0763;7,0372;;;
2016-03-02;390,162;7,79;;;
2016-03-03;385,2453;8,4917;;;
2016-03-04;373,4451;9,4566;;;
2016-03-05;364,0222;9,9997;;;
2016-03-06;370,98;10,3575;;;
2016-03-07;376,3134;8,6763;;;
2016-03-08;376,4066;8,9536;;;
2016-03-09;377,7636;10,8341;;;
2016-03-10;373,2716;10,1163;;;
2016-03-11;378,1634;9,9388;;;
2016-03-12;369,1364;12,1364;;;
2016-03-13;370,9263;12,9669;;;
2016-03-14;375,237;11,2206;;;
2016-03-15;375,3534;11,7154;;;
2016-03-16;371,8333;11,1644;;;
2016-03-17;371,8361;9,7962;;;
2016-03-18;363,5257;9,7622;;;
2016-03-19;364,321;9,3473;;;
2016-03-20;367,0644;9,1553;;;
2016-03-21;367,9073;10,5609;;;
2016-03-22;372,6616;10,0497;;;
2016-03-23;374,0524;11,1101;;;
2016-03-24;373,0795;10,0663;;;
2016-03-25;373,8145;9,6265;;;
2016-03-26;374,5027;9,8333;;;
2016-03-27;382,5773;9,3404;;;
2016-03-28;368,9574;10,3254;;;
2016-03-29;366,1541;10,5507;;;
2016-03-30;366,2908;10,0233;;;
2016-03-31;367,0501;10,2429;;;
2016-04-01;369,6083;10,1861;;;
2016-04-02;369,4409;10,1978;;;
2016-04-03;370,2073;9,8009;;;
2016-04-04;372,6753;9,1739;;;
2016-04-05;371,5127;9,3756;;;
2016-04-06;371,9709;8,8603;;;
2016-04-07;368,7919;8,5275;;;
2016-04-08;367,969;8,0283;;;
2016-04-09;369,6957;7,8368;;;
2016-04-10;370,4042;7,5783;;;
2016-04-11;373,5635;6,5387;;;
2016-04-12;375,8506;7,1354;;;
2016-04-13;376,7043;7,4467;;;
2016-04-14;380,9513;7,3074;;;
2016-04-15;381,7128;7,6325;;;
2016-04-16;378,3631;8,2411;;;
2016-04-17;379,0493;7,9915;;;
2016-04-18;383,4381;7,6729;;;
2016-04-19;390,6097;7,4918;;;
2016-04-20;398,1793;7,1783;;;
2016-04-21;397,0931;6,9677;;;
2016-04-22;401,1421;7,3896;;;
2016-04-23;408,3304;7,125;;;
2016-04-24;409,6467;6,7066;;;
2016-04-25;412,6873;6,5495;;;
2016-04-26;392,6249;6,8515;;;
2016-04-27;395,465;6,3172;;;
2016-04-28;397,2911;6,5101;;;
2016-04-29;391,3732;7,6944;;;
2016-04-30;394,2719;7,7188;;;
2016-05-01;385,9639;8,8215;;;
2016-05-02;391,6027;8,0975;;;
2016-05-03;388,8258;8,1937;;;
2016-05-04;393,0304;8,6209;;;
2016-05-05;403,0544;8,1966;;;
2016-05-06;402,1187;8,2176;;;
2016-05-07;402,8004;8,3301;;;
2016-05-08;404,6068;8,1695;;;
2016-05-09;396,4958;8,2321;;;
2016-05-10;396,3649;8,7518;;;
2016-05-11;399,8997;8,8444;;;
2016-05-12;402,8557;9,2888;;;
2016-05-13;402,8565;9,0529;;;
2016-05-14;404,3906;8,8046;;;
2016-05-15;401,4168;9,8739;;;
2016-05-16;401,1164;10,783;;;
2016-05-17;405,3308;12,0886;;;
2016-05-18;391,6748;13,1861;;;
2016-05-19;394,4013;12,1486;;;
2016-05-20;394,8575;12,4866;;;
2016-05-21;391,6233;12,735;;;
2016-05-22;396,1779;12,0074;;;
2016-05-23;400,5218;11,4345;;;
2016-05-24;403,1917;11,2331;;;
2016-05-25;405,1327;11,1075;;;
2016-05-26;426,0452;10,1645;;;
2016-05-27;476,9549;10,7018;;;
2016-05-28;473,8276;11,1205;;;
2016-05-29;479,0166;11,4179;;;
2016-05-30;477,35;12,6458;;;
2016-05-31;480,0787;12,5192;;;
2016-06-01;482,4861;12,3211;;;
2016-06-02;500,6104;12,1783;;;
2016-06-03;503,7177;12,0848;;;
2016-06-04;506,6323;12,3139;;;
2016-06-05;515,4375;12,2659;;;
2016-06-06;507,8807;12,7825;;;
2016-06-07;510,1702;12,646;;;
2016-06-08;508,2073;12,7342;;;
2016-06-09;513,3979;12,3654;;;
2016-06-10;539,4088;12,617;;;
2016-06-11;598,7754;14,0118;;;
2016-06-12;624,1701;15,5983;;;
2016-06-13;611,6148;16,8554;;;
2016-06-14;616,7576;16,3004;;;
2016-06-15;680,316;18,2782;;;
2016-06-16;663,9853;13,6331;;;
2016-06-17;670,4734;10,0458;;;
2016-06-18;673,2314;10,7838;;;
2016-06-19;651,3173;10,4598;;;
2016-06-20;592,7376;11,8313;;;
2016-06-21;526,4183;11,564;;;
2016-06-22;550,7299;12,0708;;;
2016-06-23;599,6386;12,9176;;;
2016-06-24;599,4799;12,8734;;;
2016-06-25;570,1821;12,5477;;;
2016-06-26;595,0554;12,608;;;
2016-06-27;584,3051;10,9958;;;
2016-06-28;575,4407;11,341;;;
2016-06-29;606,5552;11,2256;;;
2016-06-30;607,197;10,953;;;
2016-07-01;631,8029;10,8892;;;
2016-07-02;592,0043;10,5341;;;
2016-07-03;613,535;10,2944;;;
2016-07-04;606,2439;9,5927;;;
2016-07-05;610,373;9,4881;;;
2016-07-06;579,1176;9,1397;;;
2016-07-07;603,1337;10,3109;;;
2016-07-08;589,0508;9,9226;;;
2016-07-09;588,0818;9,9145;;;
2016-07-10;585,8516;9,4609;;;
2016-07-11;600,9686;9,5099;;;
2016-07-12;589,9829;9,4659;;;
2016-07-13;592,6495;10,3685;;;
2016-07-14;601,2646;10,8346;;;
2016-07-15;599,0092;10,5637;;;
2016-07-16;614,7281;10,0956;;;
2016-07-17;608,265;9,9714;;;
2016-07-18;611,028;10,5513;;;
2016-07-19;604,2892;11,3023;;;
2016-07-20;602,9667;11,4704;;;
2016-07-21;592,9272;13,3618;;;
2016-07-22;597,4265;13,0317;;;
2016-07-23;602,9771;11,6253;;;
2016-07-24;595,3372;12,5932;;;
2016-07-25;593,34;10,9144;;;
2016-07-26;591,371;11,7242;;;
2016-07-27;591,1868;11,5917;;;
2016-07-28;587,5968;11,4432;;;
2016-07-29;585,8572;11,1448;;;
2016-07-30;559,4993;10,6367;;;
2016-07-31;543,0112;9,7999;;;
2016-08-01;488,1107;7,8346;;;
2016-08-02;508,0784;9,2347;;;
2016-08-03;519,4835;9,9199;;;
2016-08-04;518,711;9,8551;;;
2016-08-05;530,1985;9,8152;;;
2016-08-06;534,6775;9,8436;;;
2016-08-07;533,2498;10,1456;;;
2016-08-08;528,7883;11,015;;;
2016-08-09;529,4671;10,8586;;;
2016-08-10;529,023;10,4983;;;
2016-08-11;526,2037;10,5485;;;
2016-08-12;524,4385;10,363;;;
2016-08-13;511,085;10,0294;;;
2016-08-14;507,3703;10,0343;;;
2016-08-15;512,1865;9,8809;;;
2016-08-16;507,4055;9,5183;;;
2016-08-17;506,2747;9,4818;;;
2016-08-18;508,2377;9,4903;;;
2016-08-19;513,5944;9,9306;;;
2016-08-20;514,614;9,8966;;;
2016-08-21;518,5621;9,8285;;;
2016-08-22;516,2507;9,7607;;;
2016-08-23;515,3051;9,8019;;;
2016-08-24;512,0179;10,065;;;
2016-08-25;517,7305;10,0888;;;
2016-08-26;509,0631;9,9573;;;
2016-08-27;512,6503;9,7627;;;
2016-08-28;513,1453;9,8175;;;
2016-08-29;518,0328;10,0726;;;
2016-08-30;515,9333;10,4648;;;
2016-08-31;511,213;10,7145;;;
2016-09-01;516,0378;10,8608;;;
2016-09-02;536,3687;10,5431;;;
2016-09-03;545,5665;10,4696;;;
2016-09-04;544,1245;10,5104;;;
2016-09-05;542,851;10,3949;;;
2016-09-06;546,8933;10,2767;;;
2016-09-07;555,836;10,0691;;;
2016-09-08;554,8379;10,3802;;;
2016-09-09;555,4151;10,8396;;;
2016-09-10;539,8817;10,3563;;;
2016-09-11;541,1896;10,5825;;;
2016-09-12;543,1408;10,6256;;;
2016-09-13;543,2648;10,6069;;;
2016-09-14;539,9333;10,6154;;;
2016-09-15;544,1264;11,2558;;;
2016-09-16;543,2398;11,3838;;;
2016-09-17;546,629;11,1421;;;
2016-09-18;545,1208;11,8012;;;
2016-09-19;545,6202;12,9431;;;
2016-09-20;533,7883;12,3076;;;
2016-09-21;532,0764;11,8208;;;
2016-09-22;537,2923;11,8817;;;
2016-09-23;537,0989;11,4776;;;
2016-09-24;534,6854;11,6587;;;
2016-09-25;540,5788;11,4003;;;
2016-09-26;540,4958;11,6793;;;
2016-09-27;538,8292;11,8282;;;
2016-09-28;539,9777;11,655;;;
2016-09-29;542,3241;11,7627;;;
2016-09-30;546,1024;11,7164;;;
2016-10-01;543,9338;11,7529;;;
2016-10-02;546,2059;12,0036;;;
2016-10-03;544,3875;11,8449;;;
2016-10-04;546,7383;11,6359;;;
2016-10-05;550,2881;11,5389;;;
2016-10-06;550,9517;11,3089;;;
2016-10-07;552,7256;10,9089;;;
2016-10-08;551,1636;10,7719;;;
2016-10-09;555,6499;10,5525;;;
2016-10-10;579,8933;10,661;;;
2016-10-11;577,8311;10,8388;;;
2016-10-12;576,4856;10,8302;;;
2016-10-13;583,9136;10,8856;;;
2016-10-14;582,3343;10,9268;;;
2016-10-15;585,2161;10,9008;;;
2016-10-16;580,6095;10,9047;;;
2016-10-17;581,4967;11,4743;;;
2016-10-18;574,6628;10,9575;;;
2016-10-19;577,3378;11,0726;;;
2016-10-20;581,5365;11,1886;;;
2016-10-21;604,0195;11,0931;;;
2016-10-22;603,9255;11,0625;;;
2016-10-23;601,3807;11,01;;;
2016-10-24;604,0676;10,485;;;
